1.16426	867.597009	867.585718	869.586685	869.58412	
1.17573	867.675394	867.655531	869.665069	869.653933	
1.184715	867.737682	867.725344	869.727357	869.723746	
1.194356	867.804091	867.795157	869.793766	869.793559	
1.214649	867.948071	867.873697	869.937746	869.872099	
1.222767	868.005746	867.987144	869.995421	869.985546	
1.232139	868.0729	868.056957	870.062575	870.064085	
1.243621	868.156023	868.135497	870.145698	870.133899	
1.252452	868.220908	868.214036	870.210583	870.212438	
1.262504	868.294248	868.28385	870.283923	870.282252	
1.272601	868.370226	868.362389	870.359901	870.360791	
1.285073	868.462534	868.440929	870.452209	870.439331	
1.295502	868.541222	868.519469	870.530897	870.517871	
1.313236	868.677407	868.598009	870.667082	870.596411	
1.321963	868.744891	868.720182	870.734566	870.709857	
1.330596	868.811559	868.807448	870.801234	870.788397	
1.342101	868.901669	868.885988	870.891345	870.866937	
1.351488	868.97673	868.964528	870.966405	870.954203	
1.362552	869.063619	869.051794	871.053295	871.032743	
1.373005	869.14738	869.139061	871.137056	871.111283	
1.382838	869.226792	869.217601	871.216467	871.198549	
1.392978	869.309242	869.304867	871.298917	871.277089	
1.402406	869.386381	869.383407	871.376057	871.364356	
1.413333	869.476642	869.470673	871.466317	871.442896	
1.423214	869.558787	869.55794	871.548462	871.538889	
1.433721	869.646826	869.645206	871.636502	871.626155	
1.444813	869.742654	869.732473	871.732329	871.713422	
1.455867	869.834619	869.819739	871.824294	871.809415	
1.465824	869.919918	869.907006	871.909593	871.896681	
1.478086	870.025981	870.002999	872.015657	871.992674	
1.487982	870.112132	870.090265	872.101807	872.079941	
1.498398	870.203414	870.177532	872.193089	872.167207	
1.508519	870.292723	870.264798	872.282399	872.2632	
1.517877	870.375857	870.360791	872.365532	872.350467	
1.529406	870.479087	870.456784	872.468762	872.44646	
1.538236	870.558578	870.544051	872.548254	872.542453	
1.549601	870.661711	870.640044	872.651386	872.629719	
1.559849	870.755329	870.736037	872.745004	872.725713	
1.568674	870.836341	870.823304	872.826017	872.821706	
1.579813	870.939462	870.919297	872.929137	872.908972	
1.589376	871.028469	871.01529	873.018144	873.013692	
1.600696	871.135923	871.111283	873.125598	873.109685	
1.610741	871.229507	871.207276	873.219183	873.205678	
1.620418	871.3214	871.303269	873.311075	873.301671	
1.632543	871.43753	871.407989	873.427205	873.397664	
1.642807	871.536394	871.503982	873.526069	873.502384	
1.65246	871.629934	871.608702	873.619609	873.607104	
1.662157	871.724456	871.713422	873.714131	873.703097	
1.672252	871.823471	871.809415	873.813146	873.79909	
1.683384	871.933445	871.914134	873.92312	873.90381	
1.694254	872.041501	872.018854	874.031177	874.00853	
1.703426	872.133133	872.114847	874.122808	874.113249	
1.714673	872.246298	872.219567	874.235973	874.209242	
1.725396	872.354993	872.324287	874.344668	874.313962	
1.742281	872.528065	872.516273	874.517741	874.505948	
1.7491	872.597974	872.568633	874.587649	874.558308	
1.757999	872.689783	872.682079	874.679459	874.663028	
1.76909	872.807699	872.786799	874.797375	874.767748	
1.779874	872.917825	872.891519	874.907501	874.881194	
1.788876	873.010915	873.004965	875.000591	874.985914	
1.800284	873.129336	873.109685	875.119011	875.09936	
1.810547	873.232914	873.214405	875.22259	875.20408	
1.819323	873.322041	873.319124	875.311716	875.317526	
1.83032	873.433017	873.432571	875.422692	875.422246	
1.840259	873.533347	873.537291	875.523022	875.535693	
1.849996	873.629868	873.64201	875.619543	875.649139	
1.861818	873.746942	873.755457	875.736617	875.753859	
1.872098	873.848128	873.868903	875.837804	875.867305	
1.88068	873.932243	873.973623	875.921919	875.980752	
1.892245	874.044638	874.087069	876.034314	876.085471	
1.901038	874.129721	874.191789	876.119396	876.190191	
1.914663	874.260315	874.305235	876.24999	876.294911	
1.922023	874.330909	874.409955	876.320584	876.399631	
1.933542	874.439735	874.514675	876.429411	876.50435	
